domain,unit_id,budget,policy,reconstructor,psnr,ssim,nmse,nfe,wall_seconds,peak_memory_bytes,gpu,source_record_sha256
mri,file1000635.h5,0.05,cm_spectral_once_k1,cm,21.355193187610148,0.3873167932033539,0.0495726848415452,1,0.033346890937536955,1212618240,NVIDIA H100 NVL,5f8768cdf46ddcde26804b064925207a473de6f80224b2f157b4adfbb344fe0c
mri,file1000635.h5,0.05,cm_spectral_repeat_k1,cm,21.49232756797352,0.3887663781642914,0.0480318138419919,5,0.12150275986641645,1214738432,NVIDIA H100 NVL,5f8768cdf46ddcde26804b064925207a473de6f80224b2f157b4adfbb344fe0c
mri,file1000635.h5,0.05,cm_spectral_repeat_k10,cm,21.362778869625217,0.3887512683868408,0.04948617126186412,50,1.0901186484843493,1218506752,NVIDIA H100 NVL,5f8768cdf46ddcde26804b064925207a473de6f80224b2f157b4adfbb344fe0c
mri,file1000635.h5,0.05,cm_spectral_repeat_k5,cm,21.46740048591228,0.3878442049026489,0.04830829317374391,25,0.552525922190398,1218506752,NVIDIA H100 NVL,5f8768cdf46ddcde26804b064925207a473de6f80224b2f157b4adfbb344fe0c
mri,file1000635.h5,0.05,uniform,cm,19.012105576389697,0.359142541885376,0.08502589004957631,0,0.02413062797859311,543683584,NVIDIA H100 NVL,5f8768cdf46ddcde26804b064925207a473de6f80224b2f157b4adfbb344fe0c
mri,file1000635.h5,0.05,variable_density,cm,19.93623608071302,0.38930121064186096,0.06872870323172202,0,0.011554963886737823,547687936,NVIDIA H100 NVL,5f8768cdf46ddcde26804b064925207a473de6f80224b2f157b4adfbb344fe0c
mri,file1000635.h5,0.1,adasense_matched,cm,24.79392569594235,0.48335424065589905,0.022457901541854376,1000,19.949440219439566,5960108544,NVIDIA A100-SXM4-80GB,c51188d9e3e18e8405dcda35d1ae1b25ead60c5a56110e659a28f16ded9f597a
mri,file1000635.h5,0.1,ads_matched,cm,24.168447044180343,0.468156635761261,0.025936838603663154,80032,2334.8718852638267,31166598656,NVIDIA A100-SXM4-80GB,c51188d9e3e18e8405dcda35d1ae1b25ead60c5a56110e659a28f16ded9f597a
mri,file1000635.h5,0.1,cm_spectral_once_k1,cm,24.103702642281853,0.4661142826080322,0.02632639999648633,1,0.045857063960283995,1187288064,NVIDIA A100-SXM4-80GB,c51188d9e3e18e8405dcda35d1ae1b25ead60c5a56110e659a28f16ded9f597a
mri,file1000635.h5,0.1,cm_spectral_repeat_k1,cm,24.061378396487076,0.4649577736854553,0.026584219022042842,5,0.1764740296639502,1189408256,NVIDIA A100-SXM4-80GB,c51188d9e3e18e8405dcda35d1ae1b25ead60c5a56110e659a28f16ded9f597a
mri,file1000635.h5,0.1,cm_spectral_repeat_k10,cm,24.116798972350814,0.46656444668769836,0.026247132549768137,50,1.6308018541894853,1193176576,NVIDIA A100-SXM4-80GB,c51188d9e3e18e8405dcda35d1ae1b25ead60c5a56110e659a28f16ded9f597a
mri,file1000635.h5,0.1,cm_spectral_repeat_k5,cm,24.008549938030242,0.4633069634437561,0.026909570392076265,25,0.8228199193254113,1193176576,NVIDIA A100-SXM4-80GB,c51188d9e3e18e8405dcda35d1ae1b25ead60c5a56110e659a28f16ded9f597a
mri,file1000635.h5,0.1,uniform,cm,18.436321287832854,0.34762048721313477,0.09707996746756768,0,0.02839160803705454,518648832,NVIDIA A100-SXM4-80GB,c51188d9e3e18e8405dcda35d1ae1b25ead60c5a56110e659a28f16ded9f597a
mri,file1000635.h5,0.1,variable_density,cm,24.57449294525441,0.48236382007598877,0.023621771785193972,0,0.013989557977765799,522653184,NVIDIA A100-SXM4-80GB,c51188d9e3e18e8405dcda35d1ae1b25ead60c5a56110e659a28f16ded9f597a
mri,file1000635.h5,0.25,adasense_matched,cm,26.69291245214666,0.5930622220039368,0.014503422750264236,1000,12.947818204760551,5985438720,NVIDIA H100 NVL,5f9c2d8417ad21a96e708fcea1cf1225721b0406acccd02367c84d34607a138d
mri,file1000635.h5,0.25,ads_matched,cm,26.47631754551338,0.5848314166069031,0.015245090698493955,80032,1460.4332103971392,31216668160,NVIDIA H100 NVL,5f9c2d8417ad21a96e708fcea1cf1225721b0406acccd02367c84d34607a138d
mri,file1000635.h5,0.25,cm_spectral_once_k1,cm,25.65310554579948,0.5626914501190186,0.018426853553545588,1,0.03427899116650224,1212618240,NVIDIA H100 NVL,5f9c2d8417ad21a96e708fcea1cf1225721b0406acccd02367c84d34607a138d
mri,file1000635.h5,0.25,cm_spectral_repeat_k1,cm,25.847276417514703,0.5664660334587097,0.0176211441207162,5,0.12242161156609654,1214738432,NVIDIA H100 NVL,5f9c2d8417ad21a96e708fcea1cf1225721b0406acccd02367c84d34607a138d
mri,file1000635.h5,0.25,cm_spectral_repeat_k10,cm,26.494392066646434,0.585623562335968,0.01518177483640129,50,1.0929368091747165,1218506752,NVIDIA H100 NVL,5f9c2d8417ad21a96e708fcea1cf1225721b0406acccd02367c84d34607a138d
mri,file1000635.h5,0.25,cm_spectral_repeat_k5,cm,26.47631754551338,0.5848314166069031,0.015245090698493955,25,0.554246140178293,1218506752,NVIDIA H100 NVL,5f9c2d8417ad21a96e708fcea1cf1225721b0406acccd02367c84d34607a138d
mri,file1000635.h5,0.25,uniform,cm,24.92926722042942,0.543422520160675,0.02176882659182726,0,0.019691635854542255,543683584,NVIDIA H100 NVL,5f9c2d8417ad21a96e708fcea1cf1225721b0406acccd02367c84d34607a138d
mri,file1000635.h5,0.25,variable_density,cm,26.737103438004347,0.5927165746688843,0.014356593691958273,0,0.013659165240824223,547687936,NVIDIA H100 NVL,5f9c2d8417ad21a96e708fcea1cf1225721b0406acccd02367c84d34607a138d
mri,file1000697.h5,0.05,adasense_matched,cm,27.28226225249098,0.6293191313743591,0.031559137437432036,1000,12.965722570195794,5985438720,NVIDIA H100 NVL,790bc92c99ab02c1b242effedda4cdef5873d4170434c942a18eface418846f3
mri,file1000697.h5,0.05,ads_matched,cm,27.384407967261254,0.6236132383346558,0.03082553086686053,80032,1459.5202519167215,31216668160,NVIDIA H100 NVL,790bc92c99ab02c1b242effedda4cdef5873d4170434c942a18eface418846f3
mri,file1000697.h5,0.05,cm_spectral_once_k1,cm,27.244312274525807,0.621748149394989,0.03183611812235351,1,0.03319041104987264,1212618240,NVIDIA H100 NVL,790bc92c99ab02c1b242effedda4cdef5873d4170434c942a18eface418846f3
mri,file1000697.h5,0.05,cm_spectral_repeat_k1,cm,26.986213204088784,0.6170249581336975,0.03378547379007106,5,0.1214077197946608,1214738432,NVIDIA H100 NVL,790bc92c99ab02c1b242effedda4cdef5873d4170434c942a18eface418846f3
mri,file1000697.h5,0.05,cm_spectral_repeat_k10,cm,26.986213204088784,0.6170249581336975,0.03378547379007106,50,1.0923310075886548,1218506752,NVIDIA H100 NVL,790bc92c99ab02c1b242effedda4cdef5873d4170434c942a18eface418846f3
mri,file1000697.h5,0.05,cm_spectral_repeat_k5,cm,26.986213204088784,0.6170249581336975,0.03378547379007106,25,0.5533453612588346,1218506752,NVIDIA H100 NVL,790bc92c99ab02c1b242effedda4cdef5873d4170434c942a18eface418846f3
mri,file1000697.h5,0.05,uniform,cm,19.358401349918502,0.4433830976486206,0.19566412786359844,0,0.02434639912098646,543683584,NVIDIA H100 NVL,790bc92c99ab02c1b242effedda4cdef5873d4170434c942a18eface418846f3
mri,file1000697.h5,0.05,variable_density,cm,21.972419494033176,0.5340279340744019,0.10717892645895324,0,0.011303193867206573,547687936,NVIDIA H100 NVL,790bc92c99ab02c1b242effedda4cdef5873d4170434c942a18eface418846f3
mri,file1000697.h5,0.1,adasense_matched,cm,30.298240987902002,0.6939412951469421,0.015758949160086248,1000,19.942313749343157,5960108544,NVIDIA A100-SXM4-80GB,e9d594a968e27e5faf8101c0662df60f1370c09cff8a8d618e7cd04e9b4357ad
mri,file1000697.h5,0.1,ads_matched,cm,30.003519587732814,0.6869227290153503,0.016865506149548192,80032,2336.048656762112,31166598656,NVIDIA A100-SXM4-80GB,e9d594a968e27e5faf8101c0662df60f1370c09cff8a8d618e7cd04e9b4357ad
mri,file1000697.h5,0.1,cm_spectral_once_k1,cm,29.52351435545029,0.677359938621521,0.01883648745340855,1,0.0457452149130404,1187288064,NVIDIA A100-SXM4-80GB,e9d594a968e27e5faf8101c0662df60f1370c09cff8a8d618e7cd04e9b4357ad
mri,file1000697.h5,0.1,cm_spectral_repeat_k1,cm,29.56581343686082,0.6787269711494446,0.01865391456711704,5,0.1768561485223472,1189408256,NVIDIA A100-SXM4-80GB,e9d594a968e27e5faf8101c0662df60f1370c09cff8a8d618e7cd04e9b4357ad
mri,file1000697.h5,0.1,cm_spectral_repeat_k10,cm,29.488359915251205,0.6767192482948303,0.018989579753374182,50,1.6327650365419686,1193176576,NVIDIA A100-SXM4-80GB,e9d594a968e27e5faf8101c0662df60f1370c09cff8a8d618e7cd04e9b4357ad
mri,file1000697.h5,0.1,cm_spectral_repeat_k5,cm,29.52351435545029,0.677359938621521,0.01883648745340855,25,0.8248743526637554,1193176576,NVIDIA A100-SXM4-80GB,e9d594a968e27e5faf8101c0662df60f1370c09cff8a8d618e7cd04e9b4357ad
mri,file1000697.h5,0.1,uniform,cm,20.10878655268481,0.49056243896484375,0.16461624380558076,0,0.019941233098506927,518648832,NVIDIA A100-SXM4-80GB,e9d594a968e27e5faf8101c0662df60f1370c09cff8a8d618e7cd04e9b4357ad
mri,file1000697.h5,0.1,variable_density,cm,29.4497878252242,0.692891538143158,0.019158988115407553,0,0.014064523857086897,522653184,NVIDIA A100-SXM4-80GB,e9d594a968e27e5faf8101c0662df60f1370c09cff8a8d618e7cd04e9b4357ad
mri,file1000697.h5,0.25,adasense_matched,cm,32.671440329178886,0.7715862393379211,0.009124462804911911,1000,12.969911730848253,5985438720,NVIDIA H100 NVL,64963c93fdae51b6d8a76d4a8f93a6c07d6c5f500480a77f1d407dd8d5d83f64
mri,file1000697.h5,0.25,ads_matched,cm,32.41067052845156,0.7652810215950012,0.009689118778718482,80032,1461.0767771783285,31216668160,NVIDIA H100 NVL,64963c93fdae51b6d8a76d4a8f93a6c07d6c5f500480a77f1d407dd8d5d83f64
mri,file1000697.h5,0.25,cm_spectral_once_k1,cm,30.665241368760693,0.734563946723938,0.014481955094333853,1,0.03456361126154661,1212618240,NVIDIA H100 NVL,64963c93fdae51b6d8a76d4a8f93a6c07d6c5f500480a77f1d407dd8d5d83f64
mri,file1000697.h5,0.25,cm_spectral_repeat_k1,cm,31.911254674180633,0.7540547847747803,0.010869907939883247,5,0.12328063044697046,1214738432,NVIDIA H100 NVL,64963c93fdae51b6d8a76d4a8f93a6c07d6c5f500480a77f1d407dd8d5d83f64
mri,file1000697.h5,0.25,cm_spectral_repeat_k10,cm,32.46067711728926,0.7666468620300293,0.009578193702518173,50,1.101261230185628,1218506752,NVIDIA H100 NVL,64963c93fdae51b6d8a76d4a8f93a6c07d6c5f500480a77f1d407dd8d5d83f64
mri,file1000697.h5,0.25,cm_spectral_repeat_k5,cm,32.41730601617181,0.7656217217445374,0.009674326924083,25,0.5582379624247551,1218506752,NVIDIA H100 NVL,64963c93fdae51b6d8a76d4a8f93a6c07d6c5f500480a77f1d407dd8d5d83f64
mri,file1000697.h5,0.25,uniform,cm,28.99831759632349,0.7137114405632019,0.021257861992725658,0,0.02611034782603383,543683584,NVIDIA H100 NVL,64963c93fdae51b6d8a76d4a8f93a6c07d6c5f500480a77f1d407dd8d5d83f64
mri,file1000697.h5,0.25,variable_density,cm,32.71062258713912,0.7702485918998718,0.009042511503490284,0,0.013726043980568647,547687936,NVIDIA H100 NVL,64963c93fdae51b6d8a76d4a8f93a6c07d6c5f500480a77f1d407dd8d5d83f64
mri,file1000769.h5,0.05,adasense_matched,cm,23.18552638505679,0.4566534161567688,0.0387528301458439,1000,12.982588616199791,5985438720,NVIDIA H100 NVL,da7d43280591115811eb2cabc984d98fdd50d57637578f05563e92c1e2a02519
mri,file1000769.h5,0.05,ads_matched,cm,22.890382561486064,0.4460925757884979,0.04147799989687572,80032,1462.4186082780361,31216668160,NVIDIA H100 NVL,da7d43280591115811eb2cabc984d98fdd50d57637578f05563e92c1e2a02519
mri,file1000769.h5,0.05,cm_spectral_once_k1,cm,21.74409151765765,0.4175698161125183,0.0540066091889891,1,0.04996960563585162,1212618240,NVIDIA H100 NVL,da7d43280591115811eb2cabc984d98fdd50d57637578f05563e92c1e2a02519
mri,file1000769.h5,0.05,cm_spectral_repeat_k1,cm,21.47880529616351,0.41043201088905334,0.05740841178602789,5,0.12140497984364629,1214738432,NVIDIA H100 NVL,da7d43280591115811eb2cabc984d98fdd50d57637578f05563e92c1e2a02519
mri,file1000769.h5,0.05,cm_spectral_repeat_k10,cm,21.725203282044934,0.41945502161979675,0.054242005751872206,50,1.0916963182389736,1218506752,NVIDIA H100 NVL,da7d43280591115811eb2cabc984d98fdd50d57637578f05563e92c1e2a02519
mri,file1000769.h5,0.05,cm_spectral_repeat_k5,cm,21.70120903996553,0.4170665442943573,0.05454251394678941,25,0.5530222924426198,1218506752,NVIDIA H100 NVL,da7d43280591115811eb2cabc984d98fdd50d57637578f05563e92c1e2a02519
mri,file1000769.h5,0.05,uniform,cm,16.617557326992628,0.3269706666469574,0.17583297868328762,0,0.19136203173547983,543683584,NVIDIA H100 NVL,da7d43280591115811eb2cabc984d98fdd50d57637578f05563e92c1e2a02519
mri,file1000769.h5,0.05,variable_density,cm,18.858914604260395,0.38771218061447144,0.1049456846721148,0,0.01123597426339984,547687936,NVIDIA H100 NVL,da7d43280591115811eb2cabc984d98fdd50d57637578f05563e92c1e2a02519
mri,file1000769.h5,0.1,adasense_matched,cm,25.10972859105928,0.5241851806640625,0.024881880852206745,1000,19.95071647875011,5960108544,NVIDIA A100-SXM4-80GB,213067c1579a534e95c6bbca96a80304bc4b5f6229c14365bea04dae34f959a9
mri,file1000769.h5,0.1,ads_matched,cm,24.879646388252283,0.5179024338722229,0.02623562512938634,80032,2336.0594290830195,31166598656,NVIDIA A100-SXM4-80GB,213067c1579a534e95c6bbca96a80304bc4b5f6229c14365bea04dae34f959a9
mri,file1000769.h5,0.1,cm_spectral_once_k1,cm,23.750067838636845,0.49828386306762695,0.034029006974741476,1,0.04553712997585535,1187288064,NVIDIA A100-SXM4-80GB,213067c1579a534e95c6bbca96a80304bc4b5f6229c14365bea04dae34f959a9
mri,file1000769.h5,0.1,cm_spectral_repeat_k1,cm,23.750067838636845,0.49828386306762695,0.034029006974741476,5,0.17691913340240717,1189408256,NVIDIA A100-SXM4-80GB,213067c1579a534e95c6bbca96a80304bc4b5f6229c14365bea04dae34f959a9
mri,file1000769.h5,0.1,cm_spectral_repeat_k10,cm,23.87230149788003,0.5032960176467896,0.03308459971617735,50,1.633889529388398,1193176576,NVIDIA A100-SXM4-80GB,213067c1579a534e95c6bbca96a80304bc4b5f6229c14365bea04dae34f959a9
mri,file1000769.h5,0.1,cm_spectral_repeat_k5,cm,23.584606705737386,0.4985065162181854,0.03535048643492435,25,0.8237250312231481,1193176576,NVIDIA A100-SXM4-80GB,213067c1579a534e95c6bbca96a80304bc4b5f6229c14365bea04dae34f959a9
mri,file1000769.h5,0.1,uniform,cm,19.07406130546181,0.38903379440307617,0.09987342264101283,0,0.02842792123556137,518648832,NVIDIA A100-SXM4-80GB,213067c1579a534e95c6bbca96a80304bc4b5f6229c14365bea04dae34f959a9
mri,file1000769.h5,0.1,variable_density,cm,25.242437063341438,0.5258255004882812,0.024133058604605347,0,0.013806347735226154,522653184,NVIDIA A100-SXM4-80GB,213067c1579a534e95c6bbca96a80304bc4b5f6229c14365bea04dae34f959a9
mri,file1000769.h5,0.25,adasense_matched,cm,27.676906432230947,0.6385934352874756,0.013777341402166994,1000,12.98929689778015,5985438720,NVIDIA H100 NVL,c6aaf89a8308e6a22a284b99a7c64956f035254ac09f6d34425524270656f370
mri,file1000769.h5,0.25,ads_matched,cm,27.295443297244407,0.6284737586975098,0.01504221313557072,80032,1462.9272686149925,31216668160,NVIDIA H100 NVL,c6aaf89a8308e6a22a284b99a7c64956f035254ac09f6d34425524270656f370
mri,file1000769.h5,0.25,cm_spectral_once_k1,cm,26.407281409504954,0.6083164215087891,0.018455589557281306,1,0.0671867118217051,1212618240,NVIDIA H100 NVL,c6aaf89a8308e6a22a284b99a7c64956f035254ac09f6d34425524270656f370
mri,file1000769.h5,0.25,cm_spectral_repeat_k1,cm,26.720810006327156,0.6138472557067871,0.01717018796324158,5,0.12236758135259151,1214738432,NVIDIA H100 NVL,c6aaf89a8308e6a22a284b99a7c64956f035254ac09f6d34425524270656f370
mri,file1000769.h5,0.25,cm_spectral_repeat_k10,cm,27.28678502914056,0.6284569501876831,0.015072231728724652,50,1.0917331278324127,1218506752,NVIDIA H100 NVL,c6aaf89a8308e6a22a284b99a7c64956f035254ac09f6d34425524270656f370
mri,file1000769.h5,0.25,cm_spectral_repeat_k5,cm,27.32298249687297,0.6292920112609863,0.014947129806919023,25,0.5535034509375691,1218506752,NVIDIA H100 NVL,c6aaf89a8308e6a22a284b99a7c64956f035254ac09f6d34425524270656f370
mri,file1000769.h5,0.25,uniform,cm,25.476162573638533,0.5909679532051086,0.022868612547454484,0,0.18431656993925571,543683584,NVIDIA H100 NVL,c6aaf89a8308e6a22a284b99a7c64956f035254ac09f6d34425524270656f370
mri,file1000769.h5,0.25,variable_density,cm,27.690471777846764,0.6355651617050171,0.013734374555084142,0,0.01371230510994792,547687936,NVIDIA H100 NVL,c6aaf89a8308e6a22a284b99a7c64956f035254ac09f6d34425524270656f370
mri,file1000831.h5,0.05,adasense_matched,cm,25.88702366387484,0.5550392270088196,0.031915596800460154,1000,19.99067034991458,5960108544,NVIDIA A100-SXM4-80GB,8756a3b82ae109df15a6b457fdc8a611690986840ea97443d4ff397f1aae44e9
mri,file1000831.h5,0.05,ads_matched,cm,25.251035793408438,0.542820394039154,0.03694891988022032,80032,2335.911344389897,31166598656,NVIDIA A100-SXM4-80GB,8756a3b82ae109df15a6b457fdc8a611690986840ea97443d4ff397f1aae44e9
mri,file1000831.h5,0.05,cm_spectral_once_k1,cm,23.919745407285838,0.5207167863845825,0.05020312788879814,1,0.045383916702121496,1187288064,NVIDIA A100-SXM4-80GB,8756a3b82ae109df15a6b457fdc8a611690986840ea97443d4ff397f1aae44e9
mri,file1000831.h5,0.05,cm_spectral_repeat_k1,cm,24.031875354106475,0.521978497505188,0.0489235305100766,5,0.1771912006661296,1189408256,NVIDIA A100-SXM4-80GB,8756a3b82ae109df15a6b457fdc8a611690986840ea97443d4ff397f1aae44e9
mri,file1000831.h5,0.05,cm_spectral_repeat_k10,cm,23.948839861185483,0.520940899848938,0.04986793138027852,50,1.6326743494719267,1193176576,NVIDIA A100-SXM4-80GB,8756a3b82ae109df15a6b457fdc8a611690986840ea97443d4ff397f1aae44e9
mri,file1000831.h5,0.05,cm_spectral_repeat_k5,cm,23.948839861185483,0.520940899848938,0.04986793138027852,25,0.8240294805727899,1193176576,NVIDIA A100-SXM4-80GB,8756a3b82ae109df15a6b457fdc8a611690986840ea97443d4ff397f1aae44e9
mri,file1000831.h5,0.05,uniform,cm,19.51480044597659,0.4307520091533661,0.1384284324205115,0,0.027575172018259764,518648832,NVIDIA A100-SXM4-80GB,8756a3b82ae109df15a6b457fdc8a611690986840ea97443d4ff397f1aae44e9
mri,file1000831.h5,0.05,variable_density,cm,22.014266587877295,0.5081580281257629,0.07785359686137948,0,0.01358087407425046,522653184,NVIDIA A100-SXM4-80GB,8756a3b82ae109df15a6b457fdc8a611690986840ea97443d4ff397f1aae44e9
mri,file1000831.h5,0.1,adasense_matched,cm,28.349460723856872,0.6202449202537537,0.01810336375049615,1000,20.000579222105443,5960108544,NVIDIA A100-SXM4-80GB,5baa2f206a1f0b7a6c7e54025b3c5a2244d79a98b6d2ee3c82adcedf19b83739
mri,file1000831.h5,0.1,ads_matched,cm,27.858898617946018,0.6093363761901855,0.020268213580807482,80032,2334.7348703499883,31166598656,NVIDIA A100-SXM4-80GB,5baa2f206a1f0b7a6c7e54025b3c5a2244d79a98b6d2ee3c82adcedf19b83739
mri,file1000831.h5,0.1,cm_spectral_once_k1,cm,27.34260809398574,0.5998561978340149,0.022826773761903178,1,0.046441576443612576,1187288064,NVIDIA A100-SXM4-80GB,5baa2f206a1f0b7a6c7e54025b3c5a2244d79a98b6d2ee3c82adcedf19b83739
mri,file1000831.h5,0.1,cm_spectral_repeat_k1,cm,27.371724622300256,0.5993485450744629,0.02267424669589378,5,0.17673626262694597,1189408256,NVIDIA A100-SXM4-80GB,5baa2f206a1f0b7a6c7e54025b3c5a2244d79a98b6d2ee3c82adcedf19b83739
mri,file1000831.h5,0.1,cm_spectral_repeat_k10,cm,27.3170579346749,0.5986462831497192,0.022961462591635777,50,1.6289883460849524,1193176576,NVIDIA A100-SXM4-80GB,5baa2f206a1f0b7a6c7e54025b3c5a2244d79a98b6d2ee3c82adcedf19b83739
mri,file1000831.h5,0.1,cm_spectral_repeat_k5,cm,27.433562469181723,0.6007686257362366,0.022353682337337717,25,0.8225950910709798,1193176576,NVIDIA A100-SXM4-80GB,5baa2f206a1f0b7a6c7e54025b3c5a2244d79a98b6d2ee3c82adcedf19b83739
mri,file1000831.h5,0.1,uniform,cm,21.251702717237258,0.4656677544116974,0.09279724264475837,0,0.02712454181164503,518648832,NVIDIA A100-SXM4-80GB,5baa2f206a1f0b7a6c7e54025b3c5a2244d79a98b6d2ee3c82adcedf19b83739
mri,file1000831.h5,0.1,variable_density,cm,27.827172664168785,0.6139698624610901,0.020416818817414143,0,0.01433717692270875,522653184,NVIDIA A100-SXM4-80GB,5baa2f206a1f0b7a6c7e54025b3c5a2244d79a98b6d2ee3c82adcedf19b83739
mri,file1000831.h5,0.25,adasense_matched,cm,30.823322326177593,0.7266310453414917,0.010241724666944818,1000,19.938458883203566,5960108544,NVIDIA A100-SXM4-80GB,fe9d54b1054ed949b506261d22f80f533b0f9360591a4efd6d29443b1a61a83d
mri,file1000831.h5,0.25,ads_matched,cm,30.351518392182957,0.7123578786849976,0.011417039384346425,80032,2335.361068203114,31166598656,NVIDIA A100-SXM4-80GB,fe9d54b1054ed949b506261d22f80f533b0f9360591a4efd6d29443b1a61a83d
mri,file1000831.h5,0.25,cm_spectral_once_k1,cm,29.639748265783904,0.6966958045959473,0.013450255205946293,1,0.04978609969839454,1187288064,NVIDIA A100-SXM4-80GB,fe9d54b1054ed949b506261d22f80f533b0f9360591a4efd6d29443b1a61a83d
mri,file1000831.h5,0.25,cm_spectral_repeat_k1,cm,29.88632026069616,0.7005059719085693,0.012707886657993927,5,0.1780236097984016,1189408256,NVIDIA A100-SXM4-80GB,fe9d54b1054ed949b506261d22f80f533b0f9360591a4efd6d29443b1a61a83d
mri,file1000831.h5,0.25,cm_spectral_repeat_k10,cm,30.350467054264136,0.7121670842170715,0.01141980366532479,50,1.6314820195548236,1193176576,NVIDIA A100-SXM4-80GB,fe9d54b1054ed949b506261d22f80f533b0f9360591a4efd6d29443b1a61a83d
mri,file1000831.h5,0.25,cm_spectral_repeat_k5,cm,30.33608989470688,0.7114760875701904,0.011457670717565947,25,0.8243127348832786,1193176576,NVIDIA A100-SXM4-80GB,fe9d54b1054ed949b506261d22f80f533b0f9360591a4efd6d29443b1a61a83d
mri,file1000831.h5,0.25,uniform,cm,26.783288320834238,0.6519128084182739,0.025964292625054043,0,0.03052487690001726,518648832,NVIDIA A100-SXM4-80GB,fe9d54b1054ed949b506261d22f80f533b0f9360591a4efd6d29443b1a61a83d
mri,file1000831.h5,0.25,variable_density,cm,30.678191430306004,0.7194473743438721,0.01058976212300557,0,0.015589811839163303,522653184,NVIDIA A100-SXM4-80GB,fe9d54b1054ed949b506261d22f80f533b0f9360591a4efd6d29443b1a61a83d
mri,file1000976.h5,0.05,adasense_matched,cm,25.339356110616734,0.5151386857032776,0.029586213019532598,1000,50.715034937951714,5960108544,NVIDIA A40,9e39a525e6da5de15acb1e0d339999ce09ef6770669a7284aa0e14186c591cbf
mri,file1000976.h5,0.05,ads_matched,cm,23.75750722002417,0.48167315125465393,0.042586726326934124,80032,6043.670237347949,31166598656,NVIDIA A40,9e39a525e6da5de15acb1e0d339999ce09ef6770669a7284aa0e14186c591cbf
mri,file1000976.h5,0.05,cm_spectral_once_k1,cm,22.466552034493454,0.4517740309238434,0.057328395368549986,1,0.07747858390212059,1187583488,NVIDIA A40,9e39a525e6da5de15acb1e0d339999ce09ef6770669a7284aa0e14186c591cbf
mri,file1000976.h5,0.05,cm_spectral_repeat_k1,cm,22.466552034493454,0.4517740309238434,0.057328395368549986,5,0.30878577614203095,1189703680,NVIDIA A40,9e39a525e6da5de15acb1e0d339999ce09ef6770669a7284aa0e14186c591cbf
mri,file1000976.h5,0.05,cm_spectral_repeat_k10,cm,23.44949003962826,0.47332608699798584,0.04571682032764844,50,2.885675468482077,1193472000,NVIDIA A40,9e39a525e6da5de15acb1e0d339999ce09ef6770669a7284aa0e14186c591cbf
mri,file1000976.h5,0.05,cm_spectral_repeat_k5,cm,22.75464292814788,0.4592265486717224,0.05364888432701401,25,1.4544091471470892,1193472000,NVIDIA A40,9e39a525e6da5de15acb1e0d339999ce09ef6770669a7284aa0e14186c591cbf
mri,file1000976.h5,0.05,uniform,cm,19.021512058177606,0.35553139448165894,0.12672835440429425,0,0.05378438392654061,518648832,NVIDIA A40,9e39a525e6da5de15acb1e0d339999ce09ef6770669a7284aa0e14186c591cbf
mri,file1000976.h5,0.05,variable_density,cm,21.770129878384314,0.4409373700618744,0.0672995279173429,0,0.019745866768062115,522653184,NVIDIA A40,9e39a525e6da5de15acb1e0d339999ce09ef6770669a7284aa0e14186c591cbf
mri,file1000976.h5,0.1,adasense_matched,cm,26.80914106964031,0.5743011832237244,0.021091665336888072,1000,13.011433126404881,5985438720,NVIDIA H100 NVL,d7467cc1884e1c17e821c513d3a9665dc50589a7e334392cd2665a59a9f9c1ef
mri,file1000976.h5,0.1,ads_matched,cm,26.41690269655385,0.5659289360046387,0.02308525690550648,80032,1463.8462701058015,31216668160,NVIDIA H100 NVL,d7467cc1884e1c17e821c513d3a9665dc50589a7e334392cd2665a59a9f9c1ef
mri,file1000976.h5,0.1,cm_spectral_once_k1,cm,26.014994059685506,0.5557680726051331,0.025323608334441215,1,0.05972746992483735,1212618240,NVIDIA H100 NVL,d7467cc1884e1c17e821c513d3a9665dc50589a7e334392cd2665a59a9f9c1ef
mri,file1000976.h5,0.1,cm_spectral_repeat_k1,cm,26.260985128635774,0.5617669820785522,0.023929107549405536,5,0.12242590170353651,1214738432,NVIDIA H100 NVL,d7467cc1884e1c17e821c513d3a9665dc50589a7e334392cd2665a59a9f9c1ef
mri,file1000976.h5,0.1,cm_spectral_repeat_k10,cm,26.114957200746197,0.5583543181419373,0.02474738266770116,50,1.0987108014523983,1218506752,NVIDIA H100 NVL,d7467cc1884e1c17e821c513d3a9665dc50589a7e334392cd2665a59a9f9c1ef
mri,file1000976.h5,0.1,cm_spectral_repeat_k5,cm,26.161204526719985,0.5598866939544678,0.02448525086602836,25,0.5568399825133383,1218506752,NVIDIA H100 NVL,d7467cc1884e1c17e821c513d3a9665dc50589a7e334392cd2665a59a9f9c1ef
mri,file1000976.h5,0.1,uniform,cm,20.285601251044632,0.4379686117172241,0.09472505372337685,0,0.1704262150451541,543683584,NVIDIA H100 NVL,d7467cc1884e1c17e821c513d3a9665dc50589a7e334392cd2665a59a9f9c1ef
mri,file1000976.h5,0.1,variable_density,cm,26.6850100113308,0.5737264752388,0.021703210735143415,0,0.01209484413266182,547687936,NVIDIA H100 NVL,d7467cc1884e1c17e821c513d3a9665dc50589a7e334392cd2665a59a9f9c1ef
